order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount_price,sell_price,profit
8629,10/04/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,2,0.4,9.6,-0.4
8630,10/12/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003569,2,14.4,465.6,15.6
8631,04/01/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,4,0.4,9.6,-0.4
8632,23/04/2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,FUR-BO-10004409,5,9,171,11
8633,17/05/2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,OFF-BI-10000545,6,41.1,1328.9,28.9
8634,31/01/2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,OFF-AP-10004052,3,0.3,9.7,-0.3
8635,24/07/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10001798,2,3.9,126.1,6.1
8636,28/11/2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10004010,5,3.4,166.6,16.6
8637,19/10/2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10000585,5,24.9,805.1,75.1
8638,15/05/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000397,7,4.2,135.8,15.8
8639,07/08/2022,First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,TEC-AC-10000736,5,8,392,72
8640,25/12/2022,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004970,3,0.3,9.7,-0.3
8641,16/03/2023,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000545,5,22.8,737.2,87.2
8642,09/03/2023,Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10001670,6,1.4,68.6,8.6
8643,21/01/2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,11,1.2,28.8,-1.2
8644,22/06/2023,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Labels,OFF-LA-10002945,1,0.4,9.6,-0.4
8645,14/07/2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000315,7,1.6,38.4,-1.6
8646,17/02/2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000023,1,0,0,0
8647,19/03/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,FUR-CH-10004698,3,9.5,180.5,0.5
8648,05/08/2023,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,FUR-CH-10004477,2,3,97,7
8649,20/04/2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003816,5,14,686,66
8650,28/01/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10002429,3,1.5,28.5,-1.5
8651,10/10/2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10000840,5,0.3,9.7,-0.3
8652,02/05/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001918,3,0.4,9.6,-0.4
8653,05/06/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10001574,2,0.3,9.7,-0.3
8654,11/06/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10001606,2,8,192,22
8655,05/12/2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003399,4,5.6,134.4,4.4
8656,06/02/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000865,2,6,114,4
8657,09/05/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002923,1,1.5,48.5,8.5
8658,28/02/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10004785,2,0.4,19.6,-0.4
8659,17/02/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10003727,1,0,0,0
8660,28/12/2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,OFF-PA-10002246,6,1.5,28.5,-1.5
8661,07/12/2022,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,FUR-BO-10003965,5,14.4,705.6,85.6
8662,27/04/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000175,4,0.4,19.6,-0.4
8663,19/09/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10001336,6,31,589,19
8664,31/05/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001954,7,3.9,126.1,16.1
8665,15/08/2022,Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,FUR-FU-10004973,5,1.8,88.2,8.2
8666,21/10/2022,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10004231,5,2.5,47.5,-2.5
8667,19/06/2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004269,5,0.6,19.4,-0.6
8668,17/02/2022,Second Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,4,3,57,-3
8669,12/01/2023,Second Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Machines,TEC-MA-10000752,1,0.4,9.6,-0.4
8670,07/06/2023,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004947,4,1,19,-1
8671,20/10/2023,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10004904,3,9,171,1
8672,31/10/2022,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002790,2,2.4,117.6,17.6
8673,14/07/2022,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,OFF-FA-10004854,2,0.6,19.4,-0.6
8674,16/01/2022,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10004063,3,12,588,28
8675,30/11/2022,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10000642,3,1,49,9
8676,11/05/2023,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,OFF-AR-10004078,6,1.2,28.8,8.8
8677,16/11/2023,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,FUR-FU-10004270,1,0.3,9.7,-0.3
8678,26/03/2022,First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,FUR-TA-10004607,5,10.4,509.6,89.6
8679,21/01/2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001132,8,0.5,9.5,-0.5
8680,12/02/2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001714,5,8,152,12
8681,25/09/2023,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,OFF-AP-10002945,7,42,2058,378
8682,03/07/2023,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Supplies,OFF-SU-10004664,5,2,38,-2
8683,01/04/2022,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Technology,Accessories,TEC-AC-10002550,3,1.5,48.5,8.5
8684,05/11/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002335,2,0.5,9.5,-0.5
8685,04/01/2022,Standard Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,TEC-AC-10001445,7,0.4,19.6,-0.4
8686,26/03/2023,Second Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,OFF-ST-10003996,6,4,96,16
8687,12/10/2023,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,OFF-SU-10003505,2,9.2,220.8,30.8
8688,18/08/2023,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10000624,5,0.4,19.6,-0.4
8689,06/07/2023,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002870,2,0.4,9.6,-0.4
8690,07/06/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10002257,3,0.2,9.8,-0.2
8691,03/01/2022,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10003580,2,7.8,252.2,22.2
8692,29/09/2023,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10001530,2,10,240,40
8693,20/10/2023,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10000420,5,5.6,274.4,24.4
8694,10/09/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000892,5,22.5,427.5,7.5
8695,05/01/2022,Second Class,Home Office,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10001934,3,1,19,-1
8696,05/12/2023,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,FUR-TA-10003473,1,6,294,54
8697,23/09/2022,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10001051,3,4.8,235.2,15.2
8698,28/06/2022,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,FUR-FU-10004351,4,1.2,28.8,-1.2
8699,23/01/2022,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,FUR-TA-10004152,2,4.8,115.2,5.2
8700,25/11/2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10000560,8,44.8,2195.2,115.2
8701,25/10/2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,OFF-AP-10004249,8,2.4,77.6,7.6
8702,27/07/2022,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10001490,1,2.8,137.2,27.2
8703,27/04/2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000312,5,1.8,88.2,18.2
8704,06/03/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,OFF-AP-10002906,2,0,0,0
8705,01/06/2023,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004100,8,2.4,117.6,7.6
8706,15/04/2023,Standard Class,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,OFF-FA-10000254,1,0,0,0
8707,23/12/2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004289,2,6.8,163.2,3.2
8708,26/02/2023,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003469,2,0,0,0
8709,18/09/2022,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004188,4,2.4,77.6,17.6
8710,16/09/2023,First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,FUR-BO-10004015,3,12.4,297.6,17.6
8711,01/03/2023,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10000991,3,10.2,329.8,29.8
8712,09/11/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10002958,3,25.2,604.8,94.8
8713,16/12/2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10002213,3,10.8,349.2,59.2
8714,29/11/2022,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000004,6,3.5,66.5,6.5
8715,05/01/2023,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003708,5,1.5,28.5,-1.5
8716,15/11/2022,Second Class,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,OFF-BI-10002949,1,0,0,0
8717,22/04/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001242,4,1.8,58.2,8.2
8718,17/09/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10001424,2,0.3,9.7,-0.3
8719,10/08/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,OFF-AR-10003469,8,0.2,9.8,-0.2
8720,09/02/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000232,3,0.8,19.2,-0.8
8721,20/07/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10000229,2,7.6,372.4,22.4
8722,29/04/2022,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10002562,9,2.1,67.9,7.9
8723,20/09/2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001525,2,0,0,0
8724,06/01/2023,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10002986,7,1.2,38.8,-1.2
8725,20/01/2022,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10000143,6,0.6,29.4,-0.6
8726,19/11/2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10003752,4,1,49,-1
8727,02/02/2022,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10002370,3,0,0,0
8728,06/11/2022,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10002030,3,1.5,48.5,8.5
8729,11/02/2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,FUR-BO-10002853,2,2.6,127.4,17.4
8730,17/05/2022,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,OFF-ST-10002562,3,0.4,19.6,-0.4
8731,03/05/2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10004227,7,1.4,68.6,8.6
8732,25/04/2023,Standard Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,OFF-SU-10002573,3,1.5,48.5,-1.5
8733,18/01/2023,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003848,3,0.6,19.4,-0.6
8734,28/02/2022,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001290,3,6.5,123.5,3.5
8735,01/03/2023,Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003832,5,25.8,1264.2,94.2
8736,25/03/2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001558,4,2.4,57.6,-2.4
8737,28/11/2022,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,OFF-ST-10001490,3,10.8,529.2,79.2
8738,09/01/2023,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,OFF-BI-10003669,5,0.2,9.8,-0.2
8739,07/12/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004441,4,0.3,9.7,-0.3
8740,28/04/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001924,2,3.2,76.8,16.8
8741,10/09/2023,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,OFF-AR-10004456,5,2.1,67.9,7.9
8742,04/06/2023,Same Day,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001890,3,0.3,9.7,-0.3
8743,14/12/2023,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,Furnishings,FUR-FU-10000629,1,0.2,9.8,-0.2
8744,26/01/2023,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Technology,Accessories,TEC-AC-10002323,3,2.5,47.5,-2.5
8745,21/10/2022,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Art,OFF-AR-10003056,4,0.4,19.6,-0.4
8746,14/06/2022,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Paper,OFF-PA-10000300,3,1.2,58.8,8.8
8747,26/07/2023,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10000293,2,6.3,203.7,23.7
8748,21/05/2023,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003638,2,1.5,28.5,-1.5
8749,02/06/2023,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,TEC-MA-10002109,2,12,228,18
8750,05/02/2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003527,3,61,2989,309
8751,10/01/2023,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004922,2,6.5,123.5,3.5
8752,26/10/2022,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10001001,4,3.6,86.4,6.4
8753,04/03/2022,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001198,3,3.6,176.4,6.4
8754,15/06/2022,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Labels,OFF-LA-10000443,6,1,19,-1
8755,30/05/2022,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10003669,3,0,0,0
8756,22/09/2023,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10001628,2,0.4,9.6,-0.4
8757,20/09/2022,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,OFF-AP-10002350,2,2,38,-2
8758,31/12/2022,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Paper,OFF-PA-10004100,8,2,48,8
8759,02/06/2022,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,FUR-FU-10000794,3,0.6,29.4,-0.6
8760,14/01/2023,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002012,3,0.3,9.7,-0.3
8761,21/10/2023,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10003527,1,38.1,1231.9,151.9
8762,16/12/2022,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Envelopes,OFF-EN-10004483,8,6.5,123.5,3.5
